0.13089969389957473,0.01,0.008742591179351576,0.0010578615689611564
0.13089969389957473,0.06,0.05241239379607377,0.006331312918408493
0.13089969389957473,0.11,0.09588861115364018,0.01153377563181632
0.13089969389957473,0.16,0.13901178476015782,0.016607249083778225
0.13089969389957473,0.21,0.18162498230005059,0.021495346969399354
0.13089969389957473,0.26,0.22357452343396478,0.026143794011126598
0.13089969389957473,0.31,0.2647107035176195,0.030500919460949155
0.13089969389957473,0.36,0.3048885116359684,0.03451814297641922
0.13089969389957473,0.41,0.34396833908075136,0.03815044800821245
0.13089969389957473,0.46,0.38181667413097886,0.04135683741372
0.13089969389957473,0.51,0.41830677873119737,0.04410076562345461
0.13089969389957473,0.56,0.4533193424062271,0.04635054135488967
0.13089969389957473,0.61,0.48674310850887664,0.04807969461325775
0.13089969389957473,0.66,0.51847546767515,0.04926730156316335
0.13089969389957473,0.71,0.5484230131668436,0.04989826082097053
0.13089969389957473,0.76,0.5765020526223816,0.04996351482720528
0.13089969389957473,0.81,0.6026390706225263,0.04946021023003356
0.13089969389957473,0.86,0.6267711364186408,0.04839179166142542
0.13089969389957473,0.91,0.6488462511788918,0.04676802392871892
0.13089969389957473,0.96,0.6688236291945024,0.044604938482258515
0.13089969389957473,1.01,0.6866739076668351,0.04192470105431566
0.13089969389957473,1.06,0.7023792799798412,0.03875539858781228
0.13089969389957473,1.11,0.7159335477640056,0.03513074496947829
0.13089969389957473,1.16,0.7273420875890295,0.031089706626421968
0.13089969389957473,1.21,0.7366217287928467,0.026676050704515623
0.13089969389957473,1.26,0.7438005397710067,0.0219378202801304
0.13089969389957473,1.31,0.7489175210158885,0.016926742814867425
0.13089969389957473,1.36,0.7520222043076167,0.011697579791259618
0.13089969389957473,1.41,0.7531741587100352,0.006307427106929372
0.13089969389957473,1.46,0.7524424054010694,0.0008149772942815108
0.13089969389957473,1.51,0.7499047448454998,-0.00472024408813778
0.13089969389957473,1.56,0.7456470013703609,-0.010238654535345199
0.13089969389957473,1.61,0.7397621917924571,-0.015681389097400585
0.13089969389957473,1.66,0.7323496263308937,-0.020991058922687825
0.13089969389957473,1.71,0.7235139515667177,-0.026112479524217184
0.13089969389957473,1.76,0.7133641466347105,-0.030993354919908876
0.13089969389957473,1.81,0.7020124850954277,-0.03558490467716967
0.13089969389957473,1.86,0.6895734759859344,-0.03984242216553368
0.13089969389957473,1.91,0.6761627983361242,-0.043725753956460126
0.13089969389957473,1.96,0.6618962439211261,-0.047199692258303526
0.13089969389957473,2.01,0.6468886831652351,-0.05023427447434301
0.13089969389957473,2.06,0.6312530688965292,-0.0528049863480182
0.13089969389957473,2.11,0.6150994920646761,-0.05489286762892922
0.13089969389957473,2.16,0.5985343025826863,-0.0564845216676074
0.13089969389957473,2.21,0.5816593071568904,-0.05757203273774212
0.13089969389957473,2.26,0.5645710543631552,-0.05815279710623889
0.13089969389957473,2.31,0.547360215359705,-0.05822927584669523
0.13089969389957473,2.36,0.5301110665575842,-0.057808679054580474
0.13089969389957473,2.41,0.5129010783671364,-0.05690259242109671
0.13089969389957473,2.46,0.4958006118765195,-0.0555265580226603
0.13089969389957473,2.51,0.478872723071603,-0.0536996216674975
0.13089969389957473,2.56,0.4621730720489905,-0.05144385921158865
0.13089969389957473,2.61,0.4457499326732682,-0.04878389393219543
0.13089969389957473,2.66,0.4296442963451345,-0.045746416363281604
0.13089969389957473,2.71,0.41389006202685036,-0.04235971700132434
0.13089969389957473,2.76,0.3985143034504354,-0.038653241040438574
0.13089969389957473,2.81,0.3835376035331587,-0.03465717285714145
0.13089969389957473,2.86,0.3689744454508082,-0.03040205640520332
0.13089969389957473,2.91,0.35483364956507935,-0.02591845606710572
0.13089969389957473,2.96,0.3411188454480218,-0.021236660904216675
0.13089969389957473,3.01,0.3278289685643418,-0.016386433710095287
0.13089969389957473,3.06,0.3149587717239583,-0.01139680484910271
0.13089969389957473,3.11,0.3024993421595961,-0.006295909594624181
0.13089969389957473,3.16,0.29043861597152787,-0.0011108665960256564
0.13089969389957473,3.21,0.2787618826676294,0.004132305781337598
0.13089969389957473,3.26,0.26745227356726603,0.00940873917563471
0.13089969389957473,3.31,0.25649122889143955,0.014694735410786258
0.13089969389957473,3.36,0.24585893939342382,0.01996776181844873
0.13089969389957473,3.41,0.23553475936415594,0.02520642646974682
0.13089969389957473,3.46,0.2254975887518418,0.030390438019370802
0.13089969389957473,3.51,0.21572622294909174,0.035500554660677044
0.13089969389957473,3.56,0.20619966951329607,0.04051852637518963
0.13089969389957473,3.61,0.19689743169253635,0.04542703425904982
0.13089969389957473,3.66,0.18779975913076669,0.05020963024734389
0.13089969389957473,3.71,0.17888786652707328,0.05485068005802675
0.13089969389957473,3.76,0.17014412133244994,0.05933531166120677
0.13089969389957473,3.81,0.16155220179385493,0.0636493710649999
0.13089969389957473,3.86,0.15309722681077229,0.06777938671120724
0.13089969389957473,3.91,0.14476585916606058,0.0717125433049545
0.13089969389957473,3.96,0.13654638374233366,0.07543666547151771
0.13089969389957473,4.01,0.1284287623486064,0.07894021124753182
0.13089969389957473,4.06,0.12040466676948408,0.08221227507689967
0.13089969389957473,4.11,0.11246749161946175,0.08524259969614413
0.13089969389957473,4.16,0.10461234854511464,0.08802159606002322
0.13089969389957473,4.21,0.09683604327375427,0.0905403702748325
0.13089969389957473,4.26,0.08913703696265592,0.0927907563716429
0.13089969389957473,4.31,0.08151539326101061,0.09476535366155527
0.13089969389957473,4.36,0.07397271245887911,0.09645756736603946
0.13089969389957473,4.41,0.0665120540641567,0.09786165120327185
0.13089969389957473,4.46,0.05913784911960461,0.0989727506315605
0.13089969389957473,4.51,0.05185580354646314,0.09978694549882997
0.13089969389957473,4.56,0.044672793777715804,0.10030129091815823
0.13089969389957473,4.61,0.037596755921185235,0.1005138552790909
0.13089969389957473,4.66,0.030636569668705333,0.10042375440871355
0.13089969389957473,4.71,0.0238019381411049,0.10003118101133997
0.13089969389957473,4.76,0.0171032648283124,0.0993374286376066
0.13089969389957473,4.81,0.010551528748472165,0.09834490955954342
0.13089969389957473,4.86,0.004158158908785025,0.09705716605498244
0.13089969389957473,4.91,-0.00206509089657065,0.09547887473000179
0.13089969389957473,4.96,-0.008106265969701707,0.09361584362988395
0.13089969389957473,5.01,-0.013953332351354337,0.09147500200553654
0.13089969389957473,5.06,-0.019594295365409704,0.08906438271205452
0.13089969389957473,5.11,-0.025017314278450276,0.08639309731797001
0.13089969389957473,5.16,-0.030210812360996608,0.08347130409689017
0.13089969389957473,5.21,-0.035163581713408144,0.0803101691570707
0.13089969389957473,5.26,-0.039864882297424936,0.07692182103863836
0.13089969389957473,5.31,-0.04430453469275713,0.07331929917249372
0.13089969389957473,5.36,-0.048473006175901515,0.06951649664940032
0.13089969389957473,5.41,-0.0523614897944563,0.06552809779256263
0.13089969389957473,5.46,-0.055961976183705374,0.06136951106241223
0.13089969389957473,5.51,-0.059267317942376184,0.057056797848771275
0.13089969389957473,5.56,-0.06227128645061348,0.052606597723556435
0.13089969389957473,5.61,-0.06496862107487984,0.04803605073731266
0.13089969389957473,5.66,-0.06735507076136904,0.04336271734577381
0.13089969389957473,5.71,-0.06942742807141529,0.03860449654902798
0.13089969389957473,5.76,-0.07118355575924523,0.033779542816438766
0.13089969389957473,5.81,-0.07262240603430194,0.028906182355968188
0.13089969389957473,5.86,-0.07374403268741811,0.024002829267688507
0.13089969389957473,5.91,-0.07454959629254465,0.01908790209876529
0.13089969389957473,5.96,-0.07504136272382328,0.014179741291720286
0.13089969389957473,6.01,-0.07522269525183241,0.009296527989977156
0.13089969389957473,6.06,-0.07509804050316309,0.0044562046351442645
0.13089969389957473,6.11,-0.07467290858442849,-0.00032360224026927646
0.13089969389957473,6.16,-0.07395384768570766,-0.005025656652499648
0.13089969389957473,6.21,-0.07294841348958651,-0.009633184898142225
0.13089969389957473,6.26,-0.07166513372068761,-0.014129944069113744
0.13089969389957473,6.31,-0.07011346817714484,-0.018500287073786814
0.13089969389957473,6.36,-0.06830376459013178,-0.022729223917993806
0.13089969389957473,6.41,-0.06624721066050974,-0.026802479029711578
0.13089969389957473,6.46,-0.0639557826231194,-0.03070654444045277
0.13089969389957473,6.51,-0.06144219068936224,-0.03442872866460337
0.13089969389957473,6.56,-0.05871982171764808,-0.037957201145094134
0.13089969389957473,6.61,-0.05580267945914155,-0.041281032159839304
0.13089969389957473,6.66,-0.05270532272312007,-0.044390228108306874
0.13089969389957473,6.71,-0.04944280180224252,-0.04727576212140596
0.13089969389957473,6.76,-0.04603059349318422,-0.049929599960606676
0.13089969389957473,6.81,-0.04248453504247398,-0.05234472119387466
0.13089969389957473,6.86,-0.03882075734101511,-0.05451513565663754
0.13089969389957473,6.91,-0.035055617683718336,-0.05643589522563992
0.13089969389957473,6.96,-0.031205632402948717,-0.058103100952221355
0.13089969389957473,7.01,-0.027287409676114132,-0.059513905619299444
0.13089969389957473,7.06,-0.023317582798721228,-0.06066651180318829
0.13089969389957473,7.11,-0.01931274420461423,-0.061560165537353356
0.13089969389957473,7.16,-0.015289380504912636,-0.06219514569031791
0.13089969389957473,7.21,-0.011263808806394588,-0.06257274918420759
0.13089969389957473,7.26,-0.0072521145587552405,-0.06269527219385707
0.13089969389957473,7.31,-0.0032700911683261643,-0.06256598747901151
0.13089969389957473,7.36,0.0006668183965008463,-0.06218911801393584
0.13089969389957473,7.41,0.004543577795716849,-0.06156980708969347
