0.01,0.00007690573423830237,-0.0000117016184485107
0.060000000000000005,0.0027638050198994842,-0.00042038126399247984
0.11,0.009248579225807357,-0.0014054818383978681
0.16000000000000003,0.019430713924464136,-0.002948651299620312
0.21000000000000002,0.03315319280280898,-0.005021252689979227
0.26,0.05020567957389558,-0.0075849957541542935
0.31000000000000005,0.07032861780010528,-0.010592755867082755
0.36000000000000004,0.09321817209863249,-0.013989562702876459
0.41000000000000003,0.11853191659698474,-0.017713737230942033
0.46,0.1458951603164106,-0.021698152179914755
0.51,0.17490778483279873,-0.02587158816528711
0.56,0.20515145754306488,-0.030160155329233
0.6100000000000001,0.2361970745772096,-0.03448874867889174
0.66,0.26761228123244474,-0.0387825044073025
0.7100000000000001,0.29896891510020773,-0.04296822439729475
0.76,0.3298502180669247,-0.046975736879820706
0.81,0.3598576682556053,-0.0507391628563932
0.8600000000000001,0.388617291782969,-0.0541980603842765
0.91,0.41578532685051345,-0.057298422116352
0.9600000000000001,0.4410531289415016,-0.05999350550734453
1.01,0.4641512253877275,-0.062244479735778596
1.06,0.48485244978641734,-0.06402087850953492
1.11,0.5029741110438622,-0.06530085336049112
1.1600000000000001,0.5183791774419811,-0.06607122760985285
1.2100000000000002,0.5309764822263515,-0.06632735670806841
1.26,0.5407199829091747,-0.06607280592602956
1.31,0.5476071308682442,-0.06531886120781064
1.36,0.5516764300365983,-0.06408389321496932
1.4100000000000001,0.5530042827275009,-0.06239259804820736
1.4600000000000002,0.5517012362539525,-0.060275140706044505
1.51,0.5479077554635121,-0.05776622895291003
1.56,0.5417896532821104,-0.05490414588455564
1.61,0.5335333137090474,-0.05172976910573204
1.6600000000000001,0.5233408394999379,-0.04828560312656536
1.7100000000000002,0.5114252502857971,-0.044614849433701705
1.76,0.4980058465580303,-0.040760535828660495
1.81,0.4833038414081445,-0.03676472320468754
1.86,0.46753834587193444,-0.03266780412833166
1.9100000000000001,0.4509227759891305,-0.028507903584437957
1.9600000000000002,0.43366173107793565,-0.02432038821247894
2.01,0.41594837404959634,-0.020137486475668136
2.06,0.3979623266028048,-0.015988018609789833
2.11,0.37986807549920065,-0.011897232017495884
2.1599999999999997,0.36181387136635335,-0.007886735096644526
2.21,0.3439310890016746,-0.003974520375951008
2.26,0.3263340082116385,-0.0001750663028462921
2.31,0.3091199669229952,0.0035004939187214773
2.36,0.29236983361974794,0.007044148441627766
2.41,0.27614874394811495,0.010450739746775961
2.46,0.2605070463533589,0.01371766586320633
2.51,0.24548140355941603,0.016844560373864566
2.56,0.23109600022281662,0.01983296063876287
2.61,0.21736381181518313,0.022685972399366837
2.66,0.20428789534499936,0.02540793758070859
2.71,0.1918626685717434,0.028004110756555543
2.76,0.1800751505812984,0.030480348453244193
2.81,0.16890614271289284,0.03284281429301439
2.86,0.15833133463652094,0.03509770195896039
2.91,0.14832232570889461,0.03725097712985112
2.96,0.13884755646759664,0.03930813890121687
3.01,0.12987314918416684,0.04127400078573719
3.06,0.12136365975294934,0.043152491168081106
3.11,0.1132827458409768,0.044946473065650173
3.16,0.10559375818692329,0.04665758319869446
3.21,0.0982602632539804,0.04828609067640526
3.26,0.091246506164069,0.04983077602992015
3.31,0.08451782302774213,0.05128883183420527
3.36,0.07804101149741909,0.052655786720082164
3.41,0.0717846676740861,0.05392545514352957
3.46,0.06571949645174259,0.05508991580761363
3.51,0.05981860105138123,0.056139522077231725
3.56,0.054057755938580025,0.05706294804227574
3.61,0.04841566559779991,0.05784727402611956
3.66,0.04287420981579652,0.05847811526207981
3.71,0.037418674272215825,0.05893979713481388
3.76,0.032037963416541915,0.05921557977871779
3.81,0.026724790899113112,0.0592879339242065
3.86,0.021475841293971818,0.05913886868151461
3.91,0.016291895577261694,0.058750310462080416
3.96,0.011177911878847573,0.058104530488609515
4.01,0.0061430524733491285,0.0571846163835754
4.06,0.001200647876919831,0.0559749812171689
4.11,-0.0036319106886997157,0.054461901221119345
4.16,-0.00833335828733116,0.05263407122994028
4.21,-0.012878829096017303,0.05048316490168646
4.26,-0.01724021950390625,0.04800438500705161
4.31,-0.021386643510583798,0.04519698766860475
4.36,-0.025284979657079064,0.0420647634839538
4.41,-0.028900505635070503,0.03861645806660847
4.46,-0.032197613456377935,0.03486611475524464
4.51,-0.03514059475897637,0.03083332311945646
4.56,-0.03769448262101829,0.026543358441884796
4.61,-0.03982593329718292,0.022027199564779717
4.66,-0.041504128723835326,0.017321415302932425
4.71,-0.04270167859021373,0.012467912962694389
4.76,-0.04339549935171149,0.007513546258904685
4.8100000000000005,-0.04356764685193644,0.0025095839557613196
4.86,-0.04320607927568725,-0.002488955274256479
4.91,-0.04230532799488015,-0.007424092134201504
4.96,-0.040867055478970404,-0.012235786525198918
5.01,-0.03890048177237621,-0.016862930669298833
5.0600000000000005,-0.03642266401524892,-0.021244415125656356
5.11,-0.03345861699620013,-0.02532024470499287
5.16,-0.030041266651762353,-0.029032679368802
5.21,-0.026211232629426796,-0.03232737401110644
5.26,-0.022016440364513667,-0.03515449059182387
5.3100000000000005,-0.017511567441642267,-0.03746975642203388
5.36,-0.012757333181544529,-0.03923544346457401
5.41,-0.007819644287842115,-0.040421245255267746
5.46,-0.002768612897099609,-0.041005030396525276
5.51,0.0023225335905525525,-0.04097345443562976
5.5600000000000005,0.0073786290317066254,-0.040322415213024425
5.61,0.012323807639872767,-0.03905734034340641
5.66,0.017082780605217195,-0.03719329926488615
5.71,0.021582124501410817,-0.03475493615196239
5.76,0.025751555678506514,-0.03177622383572736
5.8100000000000005,0.029525165346149438,-0.028300042617475547
5.86,0.03284259108888505,-0.024377591418361336
5.91,0.0356501020732359,-0.02006764200841289
5.96,0.037901577146081715,-0.015435650045897314
